ID,Project,BAC,rCEAC,BACn,rCEACn,rTEACn,PD,AD,TP,TPn,dTPn,PV,EV,AC,WS,dWS,ddWS,WP,dWP,ddWP,ACn,dACn,TSn,TCn,CVn,SVn,dCVn,dSVn,CPI,SPI,CR,AVn,shift,num,den,I,ES,ESn,dESn,SVtn,dSVtn,SPIt,CRt,ED,cPF,sPF,F1,F2,F3,fCEACn,fTEACn
431,16,11421890,15218926,1,1.332435,1,30,30,30,1,0.033333333,11421890,11421890,15218926,1,0.020634939,0.020634939,1,0.042900781,0.03342748,1.332435,0.452657835,1,1,-0.332435,0,-0.409757054,0.022265842,0.750505653,1,0.750505653,-0.332435,29,235690,235690,1,30,1,0.212680781,0,-0.179347447,1,0.750505653,1,1,1,-0.787013883,0.170085336,0.179558637,1.332435,1
432,17,5392111,5451028,1,1.010926518,0.95,20,19,1,0.05,0.05,222523,433762,433762,0.041268253,0.041268253,0.041268253,0.080443819,0.080443819,0.080443819,0.080443819,0.080443819,-1,1,0,0.039175566,0,0.039175566,1,1.949290635,1.949290635,0.039175566,1,211239,333574,0.633259786,1.633259786,0.081662989,0.081662989,0.031662989,-0.031662989,1.633259786,1.633259786,0.097464532,0.98825715,1.020374456,0.654880065,0.090427107,-0.013544602,1,0.612272468
433,17,5392111,5451028,1,1.010926518,0.95,20,19,2,0.1,0.05,556097,500660,477009,0.103131594,0.061863341,0.020595088,0.092850462,0.012406644,-0.068037175,0.08846424,0.008020421,-1.426628425,3.343960086,0.004386223,-0.010281131,0.004386223,-0.049456697,1.049581874,0.900310557,0.944949642,-0.005894908,1,278137,333574,0.83380899,1.83380899,0.091690449,0.01002746,-0.008309551,0.03997254,0.916904495,0.962366338,0.090031056,0.983400144,1.068599471,0.642473421,0.158464282,0.134936391,0.952760356,1.090626129
434,17,5392111,5451028,1,1.010926518,0.95,20,19,3,0.15,0.05,556801,547863,524327,0.103262155,0.000130561,-0.06173278,0.101604548,0.008754085,-0.003652558,0.097239653,0.008775413,-3.633251287,1.379758668,0.004364895,-0.001657607,-2.13E-05,0.008623524,1.044888018,0.983947586,1.028115044,0.002707288,1,325340,333574,0.975315822,1.975315822,0.098765791,0.007075342,-0.051234209,0.042924658,0.658438607,0.687994612,0.147592138,0.983264054,1.126542761,0.633719336,0.162116841,0.070551775,0.957040355,1.51874448
435,17,5392111,5451028,1,1.010926518,0.95,20,19,4,0.2,0.05,716854,935376,929878,0.132944963,0.029682809,0.029552248,0.173471206,0.071866659,0.063112573,0.172451569,0.075211916,-0.974840062,-38.74572572,0.001019638,0.040526243,-0.003345258,0.04218385,1.005912604,1.304834736,1.312549707,0.041545881,4,218522,293343,0.744936815,4.744936815,0.237246841,0.13848105,0.037246841,-0.08848105,1.186234204,1.193247936,0.260966947,0.985752519,1.017004212,0.561852677,0.099004268,0.003786643,0.99412215,0.843003849
436,17,5392111,5451028,1,1.010926518,0.95,20,19,5,0.25,0.05,1010197,1017324,1016558,0.187347219,0.054402255,0.024719447,0.188668965,0.015197758,-0.0566689,0.188526905,0.016075337,-0.892521398,-8.304177546,0.000142059,0.001321746,-0.000877578,-0.039204497,1.000753523,1.00705506,1.007813899,0.001463805,5,7127,214868,0.033169202,5.033169202,0.25165846,0.014411619,0.00165846,0.035588381,1.00663384,1.007392362,0.251763765,0.98654112,1.069059343,0.546654919,0.155673168,0.123568116,0.999247044,0.993409878
437,17,5392111,5451028,1,1.010926518,0.95,20,19,6,0.3,0.05,1225065,1243036,1233101,0.227195805,0.039848586,-0.014553669,0.230528637,0.041859672,0.026661914,0.228686131,0.040159225,-0.447164877,-0.808857574,0.001842507,0.003332832,0.001700447,0.002011086,1.008056923,1.014669426,1.022844539,0.005175339,6,17971,68686,0.261639927,6.261639927,0.313081996,0.061423536,0.013081996,-0.011423536,1.043606654,1.052014913,0.304400828,0.983676341,1.056796929,0.504795246,0.129011254,0.040237302,0.992007472,0.958215431
438,17,5392111,5451028,1,1.010926518,0.95,20,19,7,0.35,0.05,1293751,1278758,1267876,0.239934044,0.012738239,-0.027110347,0.237153501,0.006624864,-0.035234809,0.235135367,0.006449237,-1.725805376,2.37777982,0.002018134,-0.002780544,0.000175627,-0.006113376,1.008582858,0.988411217,0.99689461,-0.00076241,6,53693,68686,0.781716798,6.781716798,0.33908584,0.026003844,-0.01091416,0.023996156,0.968816685,0.977131902,0.345943926,0.983314257,1.1015236,0.498170383,0.164246062,0.102134025,0.99149018,1.032187012
439,17,5392111,5451028,1,1.010926518,0.95,20,19,8,0.4,0.05,1383558,1278758,1267876,0.256589302,0.016655258,0.003917019,0.237153501,0,-0.006624864,0.235135367,0,-1.103835878,10.63058261,0.002018134,-0.019435802,0,-0.016655258,1.008582858,0.924253266,0.932186001,-0.017417668,6,53693,68686,0.781716798,6.781716798,0.33908584,0,-0.06091416,0.05,0.8477146,0.854990414,0.369701306,0.983314257,1.201662109,0.498170383,0.170870926,0.07352408,0.99149018,1.1796423
440,17,5392111,5451028,1,1.010926518,0.95,20,19,9,0.45,0.05,1383558,1368565,1357685,0.256589302,0,-0.016655258,0.253808759,0.016655258,0.016655258,0.251790996,0.016655629,-1.72567198,2.378033088,0.002017763,-0.002780544,-3.71E-07,0.016655258,1.008013641,0.989163447,0.997090247,-0.000762781,7,74814,89807,0.833053103,7.833053103,0.391652655,0.052566815,-0.058347345,-0.002566815,0.870339234,0.87731382,0.445123551,0.982948656,1.21669469,0.481515125,0.154215668,0.050243958,0.992050067,1.148977274
441,17,5392111,5451028,1,1.010926518,0.95,20,19,10,0.5,0.05,1473366,1458372,1443590,0.273244746,0.016655443,0.016655443,0.270464017,0.016655258,0,0.267722604,0.015931608,-1.985861011,2.014341767,0.002741412,-0.002780729,0.00072365,-1.85E-07,1.01023975,0.989823303,0.999958845,-3.93E-05,9,74814,89808,0.833043827,9.833043827,0.491652191,0.099999536,-0.008347809,-0.049999536,0.983304383,0.993373173,0.494911651,0.981609447,1.129661797,0.464859867,0.154215668,0.066899216,0.98986404,1.016979094
442,17,5392111,5451028,1,1.010926518,0.95,20,19,11,0.55,0.05,1672259,1944310,1896957,0.310130671,0.036885925,0.020230481,0.360584194,0.090120177,0.073464919,0.35180229,0.084079686,-0.825940724,-4.745169261,0.008781904,0.050453524,0.006040491,0.053234253,1.024962611,1.162684728,1.191708374,0.059235427,11,272051,534570,0.508915577,11.50891558,0.575445779,0.083793588,0.025445779,-0.033793588,1.046265052,1.07238256,0.6394766,0.970099078,1.061385553,0.374739689,0.080750749,-0.006565703,0.975645345,0.955780753
443,17,5392111,5451028,1,1.010926518,0.95,20,19,12,0.6,0.05,2206829,2144138,2124144,0.40926995,0.09913928,0.062253355,0.39764352,0.037059326,-0.053060851,0.393935511,0.04213322,-1.318929352,4.135490647,0.00370801,-0.01162643,-0.005073894,-0.062079953,1.009412733,0.971592271,0.98073761,-0.00791842,11,471879,534570,0.882726303,11.8827263,0.594136315,0.018690536,-0.005863685,0.031309464,0.990227192,0.999547936,0.582955363,0.976280808,1.159610528,0.337680363,0.1338116,0.119960068,0.990675041,1.009869258
444,17,5392111,5451028,1,1.010926518,0.95,20,19,13,0.65,0.05,2444847,3052817,3028512,0.453411846,0.044141895,-0.054997384,0.566163605,0.168520084,0.131460758,0.561656094,0.167720583,-0.960022698,-24.01419461,0.004507511,0.112751759,0.000799501,0.124378189,1.008025393,1.248674048,1.258695148,0.11725927,14,9224,921355,0.010011342,14.01001134,0.700500567,0.106364252,0.050500567,-0.056364252,1.07769318,1.086342092,0.811638131,0.96564646,0.998331443,0.169160279,0.002350842,-0.064561542,0.992038501,0.927907885
445,17,5392111,5451028,1,1.010926518,0.95,20,19,14,0.7,0.05,3043593,3538729,3494944,0.564452957,0.111041112,0.066899216,0.65627896,0.090115356,-0.078404729,0.648158764,0.08650267,-0.911569751,-10.30834761,0.008120196,0.091826003,0.003612685,-0.020925756,1.012528098,1.16268141,1.177247596,0.099946199,14,495136,921355,0.537399808,14.53739981,0.72686999,0.026369423,0.02686999,0.023630577,1.038385701,1.051394698,0.813876987,0.94749612,1.092520038,0.079044923,0.08075557,0.145303945,0.987626914,0.963033292
446,17,5392111,5451028,1,1.010926518,0.95,20,19,15,0.75,0.05,3964948,4207921,4329940,0.735323883,0.170870926,0.059829814,0.780384714,0.124105754,0.033990398,0.803013885,0.154855121,-1.502191602,2.991271851,-0.022629171,0.045060831,-0.030749367,-0.046765172,0.971819702,1.061280249,1.031373055,0.02243166,15,242973,282621,0.859713185,15.85971318,0.792985659,0.066115669,0.042985659,-0.016115669,1.057314212,1.027518783,0.795960187,1.056286393,1.035071704,-0.045060831,0.046765172,0.032908818,1.028997455,0.94579264
447,17,5392111,5451028,1,1.010926518,0.95,20,19,16,0.8,0.05,4247569,4619141,4695563,0.787737678,0.052413795,-0.118457131,0.856647981,0.076263267,-0.047842487,0.870820909,0.067807024,-1.205672117,5.86210777,-0.014172928,0.068910302,0.008456243,0.023849472,0.983724635,1.087478744,1.069779631,0.054737375,16,371572,609601,0.609533121,16.60953312,0.830476656,0.037490997,0.030476656,0.012509003,1.03809582,1.021200432,0.869982995,1.023171159,1.130155626,-0.121324097,0.094607659,0.114741703,1.016544635,0.963302212
448,17,5392111,5451028,1,1.010926518,0.95,20,19,17,0.85,0.05,4857170,5295682,5343007,0.900791916,0.113054238,0.060640443,0.982116652,0.125468671,0.049205404,0.990893363,0.120072454,-1.10792179,10.26596936,-0.008776711,0.081324735,0.005396217,0.012414433,0.991142628,1.090281378,1.08062435,0.072548024,19,183136,279565,0.655074848,19.65507485,0.982753742,0.152277086,0.132753742,-0.102277086,1.156180873,1.145940149,0.926739171,0.892687533,0.172462576,-0.246792768,0.045402255,0.017693812,1.008936526,0.864916574
449,17,5392111,5451028,1,1.010926518,0.95,20,19,18,0.9,0.05,4891781,5297282,5308150,0.907210738,0.006418822,-0.106635416,0.982413381,0.00029673,-0.125171941,0.984428918,-0.006464444,-1.026801414,38.31146485,-0.002015537,0.075202643,0.006761174,-0.006122092,0.997952582,1.082894349,1.080677212,0.073187106,19,184736,279565,0.660798026,19.66079803,0.983039901,0.000286159,0.083039901,0.049713841,1.092266557,1.090030231,0.974604914,0.663706099,0.339201974,-0.247089498,0.170574196,0.192071157,1.002051618,0.915527436
450,18,1117404,955929,1,0.855490942,1,9,9,1,0.111111111,0.111111111,11739,216475,143782,0.0105056,0.0105056,0.0105056,0.193730289,0.193730289,0.193730289,0.128675036,0.128675036,-0.644942756,-1.816447251,0.065055253,0.183224689,0.065055253,0.183224689,1.505577889,18.44066786,27.76386178,0.248279942,1,204736,213037,0.961034938,1.961034938,0.217892771,0.217892771,0.10678166,-0.10678166,1.961034938,2.952490841,2.048963095,1.109317648,0.879870633,0.421237082,0.036379859,-0.013582375,0.664196789,0.509934821
451,18,1117404,955929,1,0.855490942,1,9,9,2,0.222222222,0.111111111,224776,421709,443907,0.201159115,0.190653515,0.180147914,0.377400654,0.183670365,-0.010059925,0.397266342,0.268591306,-1.112718539,9.871655104,-0.019865689,0.176241538,-0.084920942,-0.00698315,0.94999403,1.876130014,1.782312313,0.15637585,2,196933,205265,0.959408569,2.959408569,0.328823174,0.110930404,0.106600952,0.000180708,1.479704285,1.405710237,0.416917781,1.358720914,0.862941633,0.237566717,0.046439784,0.190207839,1.052638194,0.675810708
452,18,1117404,955929,1,0.855490942,1,9,9,3,0.333333333,0.111111111,430041,626349,665787,0.384857223,0.183698107,-0.006955407,0.560539429,0.183138775,-0.000531589,0.595833736,0.198567394,-1.200898588,5.977635783,-0.035294307,0.175682206,-0.015428618,-0.000559332,0.940764839,1.456486707,1.370211483,0.140387899,3,196308,257126,0.76347005,3.76347005,0.418163339,0.089340164,0.084830006,0.021770947,1.254490017,1.180180099,0.485495569,1.69246438,0.872754992,0.054427942,0.046971373,0.180679504,1.062964897,0.797136674
453,18,1117404,955929,1,0.855490942,1,9,9,4,0.444444444,0.111111111,687167,825375,751640,0.614967371,0.230110148,0.046412041,0.738654059,0.17811463,-0.005024145,0.672666287,0.076832551,-0.466492533,-0.874388011,0.065987772,0.123686688,0.101282079,-0.051995518,1.098098824,1.201127237,1.318956406,0.18967446,4,138208,219706,0.629058833,4.629058833,0.51433987,0.096176531,0.069895426,0.01493458,1.157264708,1.270791015,0.533834328,1.429489596,0.874188233,-0.123686688,0.051995518,0.18517206,0.910664849,0.864106537
454,18,1117404,955929,1,0.855490942,1,9,9,5,0.555555556,0.111111111,906873,1094975,940070,0.811589184,0.196621813,-0.033488335,0.979927582,0.241273523,0.063158893,0.841298223,0.168631936,-0.176484035,-0.214305542,0.138629359,0.168338399,0.072641587,0.044651711,1.164780282,1.207418238,1.406376956,0.306967757,6,20703,35030,0.591007708,6.591007708,0.73233419,0.217994319,0.176778634,-0.106883208,1.318201542,1.535415164,0.67078791,1.414275806,0.602248073,-0.364960211,-0.011163375,0.116989021,0.858531017,0.758609339
455,18,1117404,955929,1,0.855490942,1,9,9,6,0.666666667,0.111111111,1074272,1102641,944445,0.961399816,0.149810633,-0.04681118,0.986788127,0.006860545,-0.234412979,0.845213549,0.003915325,4.576368571,0.820671825,0.141574578,0.025388311,0.002945219,-0.142950088,1.167501549,1.026407651,1.198332522,0.166962889,6,28369,35030,0.809848701,6.809848701,0.756649856,0.024315666,0.089983189,0.086795445,1.134974784,1.325084817,0.684271767,1.285527691,0.730050433,-0.371820756,0.223249604,0.414560893,0.856529913,0.881076844
456,18,1117404,955929,1,0.855490942,1,9,9,7,0.777777778,0.111111111,1109302,1105923,945556,0.992749265,0.031349449,-0.118461183,0.989725292,0.002937165,-0.00392338,0.846207817,0.000994269,-48.45989938,1.02107042,0.143517474,-0.003023973,0.001942896,-0.028412284,1.169600743,0.99695394,1.166038069,0.140493501,6,31651,35030,0.903539823,6.903539823,0.76705998,0.010410125,-0.010717797,0.100700986,0.986219975,1.153483615,0.77540862,1.106815772,1.048230088,-0.374757921,0.227172983,0.184071294,0.854992617,1.013972568
457,18,1117404,955929,1,0.855490942,1,9,9,8,0.888888889,0.111111111,1117059,1108370,947112,0.999691249,0.006941983,-0.024407466,0.991915189,0.002189897,-0.000747268,0.847600331,0.001392513,-19.55886753,1.053882598,0.144314858,-0.00777606,0.000797384,-0.004752086,1.170262862,0.992221539,1.161160018,0.136538799,6,34098,35030,0.973394234,6.973394234,0.774821582,0.007761601,-0.114067307,0.10334951,0.871674279,1.020088037,0.881974701,1.024611546,2.026605766,-0.376947818,0.227920251,0.180895182,0.854508873,1.147217514
458,19,295360,308344,1,1.043959913,0.666666667,6,4,1,0.166666667,0.166666667,185,13861,29048,0.000626354,0.000626354,0.000626354,0.046929171,0.046929171,0.046929171,0.098347779,0.098347779,-2.110485522,1.900507013,-0.051418608,0.046302817,-0.051418608,0.046302817,0.477175709,74.92432432,35.75206759,-0.005115791,1,13676,15134,0.903660632,1.903660632,0.317276772,0.317276772,0.150610105,-0.150610105,1.903660632,0.908380612,12.48738739,1.007887689,1.365446456,0.641109155,0.273222508,0.115604686,2.095664093,0.525303714
459,19,295360,308344,1,1.043959913,0.666666667,6,4,2,0.333333333,0.166666667,15319,74011,84839,0.05186552,0.051239166,0.050612811,0.250578954,0.203649783,0.156720612,0.287239301,0.188891522,-1.184488516,6.420391577,-0.036660347,0.198713434,0.014758261,0.152410618,0.872370019,4.831320582,4.214699226,0.162053088,3,11906,46554,0.255746015,3.255746015,0.542624336,0.225347564,0.209291003,-0.058680897,1.627873008,1.420107606,1.610440194,0.990353683,1.372126992,0.437459372,0.116501896,0.005813245,1.146302577,0.614298533
460,19,295360,308344,1,1.043959913,0.666666667,6,4,3,0.5,0.166666667,62105,194105,168378,0.210268824,0.158403304,0.107164139,0.657181067,0.406602113,0.202952329,0.570077194,0.282837893,-0.805098485,-4.13079644,0.087103873,0.446912243,0.12376422,0.248198808,1.15279312,3.125432735,3.602977355,0.534016116,4,85446,94560,0.903616751,4.903616751,0.817269459,0.274645123,0.317269459,-0.107978456,1.634538917,1.884285218,1.562716367,0.723425689,1.096383249,0.030857259,-0.086450433,-0.040418472,0.867458334,0.611793326
461,20,38697823,39777643,1,1.027903895,0.958333333,24,23,1,0.041666667,0.041666667,1627216,1627216,1695199,0.04204929,0.04204929,0.04204929,0.04204929,0.04204929,0.04204929,0.043806056,0.043806056,1,1,-0.001756765,0,-0.001756765,0,0.959896744,1,0.959896744,-0.001756765,2,0,2974379,0,2,0.083333333,0.083333333,0.041666667,-0.041666667,2,1.919793487,0.041666667,0.973430355,1,0.664516348,0.239665859,0.149414477,1.041778719,0.5
462,20,38697823,39777643,1,1.027903895,0.958333333,24,23,2,0.083333333,0.041666667,1627216,1627216,1695199,0.04204929,0,-0.04204929,0.04204929,0,-0.04204929,0.043806056,0,1,1,-0.001756765,0,0,0,0.959896744,1,0.959896744,-0.001756765,2,0,2974379,0,2,0.083333333,0,0,0.041666667,1,0.959896744,0.083333333,0.973430355,1.047619048,0.664516348,0.28171515,0.233513058,1.041778719,1
463,20,38697823,39777643,1,1.027903895,0.958333333,24,23,3,0.125,0.041666667,4601595,4601595,4793844,0.118910953,0.076861662,0.076861662,0.118910953,0.076861662,0.076861662,0.123878907,0.080072851,1,1,-0.004967954,0,-0.003211188,0,0.959896693,1,0.959896693,-0.004967954,4,0,607431,0,4,0.166666667,0.083333333,0.041666667,-0.041666667,1.333333333,1.279862257,0.125,0.974629085,1,0.587654685,0.204853487,0.114602106,1.041778775,0.75
464,20,38697823,39777643,1,1.027903895,0.958333333,24,23,4,0.166666667,0.041666667,4601595,4601595,4793844,0.118910953,0,-0.076861662,0.118910953,0,-0.076861662,0.123878907,0,1,1,-0.004967954,0,0,0,0.959896693,1,0.959896693,-0.004967954,4,0,607431,0,4,0.166666667,0,0,0.041666667,1,0.959896693,0.166666667,0.974629085,1.052631579,0.587654685,0.28171515,0.26832543,1.041778775,1
465,20,38697823,39777643,1,1.027903895,0.958333333,24,23,5,0.208333333,0.041666667,5209026,4669202,4864275,0.134607727,0.015696774,0.015696774,0.120658002,0.001747049,0.001747049,0.125698931,0.001820025,-0.638635926,-1.767292244,-0.00504093,-0.013949725,-7.30E-05,-0.013949725,0.959896799,0.896367574,0.860420365,-0.018990655,4,67607,607431,0.111299884,4.111299884,0.171304162,0.004637495,-0.037029171,0.037029171,0.822259977,0.789284719,0.186743245,0.97465879,1.104927784,0.585907636,0.279968101,0.189716719,1.041778659,1.216160373
466,20,38697823,39777643,1,1.027903895,0.958333333,24,23,6,0.25,0.041666667,6203438,5919320,6166622,0.160304573,0.025696846,0.010000072,0.15296261,0.032304608,0.030557559,0.159353202,0.03365427,-0.129579963,-0.148870612,-0.006390592,-0.007341963,-0.001349662,0.006607762,0.959896682,0.954199913,0.915933331,-0.013732555,5,710294,994412,0.714285427,5.714285427,0.238095226,0.066791064,-0.011904774,-0.025124398,0.952380904,0.914187271,0.238549978,0.975230803,1.075630269,0.553603028,0.249410542,0.160906209,1.041778785,1.050000053
467,20,38697823,39777643,1,1.027903895,0.958333333,24,23,7,0.291666667,0.041666667,6913733,6203438,6462610,0.178659482,0.018354908,-0.007341938,0.160304573,0.007341963,-0.024962645,0.167001901,0.007648699,-0.635120619,-1.740631704,-0.006697328,-0.018354908,-0.000306736,-0.011012945,0.959896698,0.897263172,0.861279956,-0.025052236,6,0,710295,0,6,0.25,0.011904774,-0.041666667,0.029761893,0.857142857,0.822768598,0.261701758,0.975367036,1.125,0.546261065,0.274373186,0.216426412,1.041778768,1.166666667
468,20,38697823,39777643,1,1.027903895,0.958333333,24,23,8,0.333333333,0.041666667,6913733,6203438,6462610,0.178659482,0,-0.018354908,0.160304573,0,-0.007341963,0.167001901,0,-0.635120619,-1.740631704,-0.006697328,-0.018354908,0,0,0.959896698,0.897263172,0.861279956,-0.025052236,6,0,710295,0,6,0.25,0,-0.083333333,0.041666667,0.75,0.719922524,0.299087724,0.975367036,1.2,0.546261065,0.28171515,0.198805731,1.041778768,1.333333333
469,20,38697823,39777643,1,1.027903895,0.958333333,24,23,9,0.375,0.041666667,7766086,7766086,8090543,0.200685346,0.022025864,0.022025864,0.200685346,0.040380773,0.040380773,0.20906972,0.042067819,1,1,-0.008384373,0,-0.001687046,0.018354908,0.959896758,1,0.959896758,-0.008384373,9,0,1136471,0,9,0.375,0.125,0,-0.083333333,1,0.959896758,0.375,0.976161813,1.071428571,0.505880292,0.241334377,0.151082995,1.041778703,1
470,20,38697823,39777643,1,1.027903895,0.958333333,24,23,10,0.416666667,0.041666667,8902557,12380021,12758539,0.230053174,0.029367828,0.007341963,0.31991518,0.119229834,0.078849061,0.329696557,0.120626837,-1.108848862,10.18705055,-0.009781377,0.089862006,-0.001397004,0.089862006,0.970332183,1.390614067,1.349357584,0.080080629,10,3477464,4045700,0.85954569,10.85954569,0.45248107,0.07748107,0.035814404,-0.035814404,1.085954569,1.053736668,0.579422528,0.974044217,1.010804178,0.386650458,0.162485316,0.112614707,1.030574908,0.920848835
471,20,38697823,39777643,1,1.027903895,0.958333333,24,23,11,0.458333333,0.041666667,12948257,20077039,23473920,0.334599107,0.104545933,0.075178105,0.518815723,0.198900543,0.079670709,0.606595363,0.276898806,-1.476502297,3.098625769,-0.087779641,0.184216616,-0.077998264,0.09435461,0.855291276,1.550559199,1.326179756,0.096436975,12,3636250,10901763,0.333546969,12.33354697,0.51389779,0.06141672,0.055564457,-0.019750053,1.121231543,0.958979557,0.710672966,1.142118521,0.972204419,0.187749916,0.082814607,0.111793059,1.16919233,0.891876443
472,20,38697823,39777643,1,1.027903895,0.958333333,24,23,12,0.5,0.041666667,16440789,26008981,29653691,0.424850488,0.090251382,-0.014294551,0.672104501,0.153288778,-0.045611765,0.766288352,0.159692988,-1.380919405,3.625227247,-0.094183851,0.247254012,-0.00640421,0.063037396,0.877090848,1.581978882,1.3875392,0.153070161,12,9568192,10901763,0.877673822,12.87767382,0.536569743,0.022671952,0.036569743,0.018994714,1.073139485,0.941240822,0.790989441,1.253348692,1.011120562,0.034461138,0.128426372,0.237075533,1.140132749,0.931845314
473,20,38697823,39777643,1,1.027903895,0.958333333,24,23,13,0.541666667,0.041666667,27342552,30229334,34050365,0.706565638,0.28171515,0.191463768,0.781163685,0.109059184,-0.044229594,0.87990389,0.113615539,-2.32362991,1.755498189,-0.098740206,0.074598047,-0.004556355,-0.172655966,0.887782965,1.105578367,0.981513641,-0.024142159,13,2886782,3652118,0.790440506,13.79044051,0.574601688,0.038031945,0.032935021,0.003634722,1.060803116,0.941762935,0.598854949,1.478623702,1.020955949,-0.074598047,0.172655966,0.235693362,1.126401428,0.942681997
474,20,38697823,39777643,1,1.027903895,0.958333333,24,23,14,0.583333333,0.041666667,30994670,32297837,36205287,0.800940921,0.094375283,-0.187339867,0.834616381,0.053452697,-0.055606487,0.935589762,0.055685872,-3.998426142,1.333508298,-0.10097338,0.03367546,-0.002233175,-0.040922586,0.892075155,1.042044874,0.929582342,-0.06729792,15,166696,651583,0.255832334,15.25583233,0.635659681,0.061057993,0.052326347,-0.019391326,1.08970231,0.972096356,0.60785951,1.791530855,0.971574185,-0.128050743,0.228262453,0.247070255,1.120981786,0.917681821
475,20,38697823,39777643,1,1.027903895,0.958333333,24,23,15,0.625,0.041666667,32131141,33434308,37389239,0.830308749,0.029367828,-0.065007455,0.863984209,0.029367828,-0.024084869,0.966184558,0.030594796,-4.034861227,1.329504358,-0.102200349,0.03367546,-0.001226968,0,0.894222747,1.040557757,0.930490415,-0.068524888,16,651584,1134584,0.574293309,16.57429331,0.690595555,0.054935874,0.065595555,-0.013269207,1.104952887,0.988074006,0.650348598,2.203779176,0.928213336,-0.157418571,0.252347322,0.215548637,1.118289602,0.905015962
476,20,38697823,39777643,1,1.027903895,0.958333333,24,23,16,0.666666667,0.041666667,32782724,34144404,38108823,0.847146466,0.016837717,-0.012530111,0.882333975,0.018349766,-0.011018062,0.984779506,0.018594948,-3.911417514,1.343475299,-0.10244553,0.035187509,-0.000245182,0.001512049,0.895971098,1.041536512,0.933186612,-0.067258021,17,227096,639998,0.354838609,17.35483861,0.723118275,0.032522721,0.056451609,0.009143946,1.084677413,0.971839613,0.694357674,2.728526144,0.94930877,-0.175768337,0.263365384,0.20248183,1.11610743,0.921933091
477,20,38697823,39777643,1,1.027903895,0.958333333,24,23,17,0.708333333,0.041666667,33917308,34557306,38538975,0.876465531,0.029319065,0.012481348,0.893003878,0.010669903,-0.007679864,0.99589517,0.011115664,-7.221377254,1.160736113,-0.102891292,0.016538346,-0.000445762,-0.018649163,0.896684616,1.018869363,0.913604484,-0.086352945,18,0,3825187,0,18,0.75,0.026881725,0.041666667,0.014784942,1.058823529,0.94943077,0.721699132,3.342717338,1,-0.18643824,0.271045247,0.199143631,1.115219311,0.944444444
478,20,38697823,39777643,1,1.027903895,0.958333333,24,23,18,0.75,0.041666667,34557306,34557306,38538975,0.893003878,0.016538346,-0.012780719,0.893003878,0,-0.010669903,0.99589517,0,1,1,-0.102891292,0,0,-0.016538346,0.896684616,1,0.896684616,-0.102891292,18,0,3825187,0,18,0.75,0,0,0.041666667,1,0.896684616,0.75,3.342717338,1.2,-0.18643824,0.28171515,0.20213367,1.115219311,1
479,20,38697823,39777643,1,1.027903895,0.958333333,24,23,19,0.791666667,0.041666667,38382493,35569044,39592983,0.99185148,0.098847602,0.082309255,0.919148449,0.026144571,0.026144571,1.023132051,0.027236881,0.430251268,0.300822155,-0.103983601,-0.07270303,-0.00109231,-0.07270303,0.89836737,0.926699681,0.832516755,-0.176686632,18,1011738,3825187,0.264493736,18.26449374,0.761020572,0.011020572,-0.030646094,0.030646094,0.961289144,0.8635908,0.733637247,16.94345825,1.433876566,-0.212582811,0.255570578,0.165319196,1.113130367,1.040269732
480,20,38697823,39777643,1,1.027903895,0.958333333,24,23,20,0.833333333,0.041666667,38382493,35569044,39592983,0.99185148,0,-0.098847602,0.919148449,0,-0.026144571,1.023132051,0,0.430251268,0.300822155,-0.103983601,-0.07270303,0,0,0.89836737,0.926699681,0.832516755,-0.176686632,18,1011738,3825187,0.264493736,18.26449374,0.761020572,0,-0.072312761,0.041666667,0.913224687,0.82041126,0.772249734,16.94345825,1.911835421,-0.212582811,0.28171515,0.217608339,1.113130367,1.09502077
481,20,38697823,39777643,1,1.027903895,0.958333333,24,23,21,0.875,0.041666667,38382493,35569044,39592983,0.99185148,0,0,0.919148449,0,0,1.023132051,0,0.430251268,0.300822155,-0.103983601,-0.07270303,0,0,0.89836737,0.926699681,0.832516755,-0.176686632,18,1011738,3825187,0.264493736,18.26449374,0.761020572,0,-0.113979428,0.041666667,0.869737797,0.781344057,0.81086222,16.94345825,2.867753132,-0.212582811,0.28171515,0.191463768,1.113130367,1.149771809
482,20,38697823,39777643,1,1.027903895,0.958333333,24,23,22,0.916666667,0.041666667,38520126,38696823,39776643,0.995408088,0.003556608,0.003556608,0.999974159,0.080825709,0.080825709,1.027878054,0.004746003,-7.111139408,1.163635606,-0.027903895,0.004566071,0.076079706,0.077269101,0.972852913,1.004587135,0.97731552,-0.023337824,23,0,1000,0,23,0.958333333,0.197312761,0.041666667,-0.155646094,1.045454545,1.0170735,0.92087154,1,1,-0.293408521,0.20088944,0.110638058,1.027904616,0.956521739
483,20,38697823,39777643,1,1.027903895,0.958333333,24,23,23,0.958333333,0.041666667,38696823,38697823,39777643,0.999974159,0.004566071,0.001009462,1,2.58E-05,-0.080799868,1.027903895,2.58E-05,-1080.82,1.00092608,-0.027903895,2.58E-05,0,-0.00454023,0.972853595,1.000025842,0.972878736,-0.027878054,23,1000,1000,1,24,1,0.041666667,0.041666667,0,1.043478261,1.015151578,0.958358099,1,1,-0.293434362,0.281689308,0.272263636,1.027903895,0.958333333
